pnum	cond	study	response
1	A	102.57688854821	350.187795283288
1	A	181.243833526969	172.955181819461
1	A	152.877286523581	143.937262197057
1	A	137.55048841238	135.490048082034
1	A	57.2158440202475	51.6768472257705
1	A	356.437617726624	0.699679806757807
1	A	298.285602377728	301.221320184848
1	A	118.147886870429	127.904142151108
1	A	358.173057334498	15.0884374195618
1	A	88.7258656416088	69.6562971776185
1	A	347.247110428289	6.64105054545085
1	A	243.072430221364	266.695963622583
1	A	328.051300412044	2.2068646533454
1	A	232.064165733755	141.621466919263
1	A	51.9653304386884	57.2386070496542
1	A	53.5636492352933	177.907098442362
1	A	354.838047679514	357.039187771744
1	A	78.692364776507	77.1769730536049
1	A	44.1932122316211	157.598802579599
1	A	308.145430292934	6.79203768240951
1	A	96.3473600428551	147.317479038611
1	A	10.7282228395343	6.15705285167959
1	A	299.344541011378	299.903292346861
1	A	182.476304713637	153.04988656253
1	A	84.156203661114	61.2869990069179
1	A	103.966653021052	105.661362367702
1	A	162.528394237161	136.333167961235
1	A	118.754568099976	134.48329107455
1	A	12.8823991958052	356.232662919889
1	A	114.105883799493	134.223124404513
1	A	278.565218327567	358.87142926805
1	A	119.91161858663	129.107778476023
1	A	116.686930870637	117.189907252034
1	A	22.5247796718031	30.3036106029695
1	A	72.7185120619833	140.799083590514
1	A	237.06489793025	236.524315900353
1	A	258.323488198221	257.394242460374
1	A	227.029900979251	229.355390926692
1	A	338.849944816902	337.947381219278
1	A	40.9184201806784	149.072314608383
1	A	260.058333026245	211.077385358993
1	A	227.553256535903	352.371499599352
1	A	40.6060278229415	185.167846832464
1	A	28.3402634505183	14.7842349552017
1	A	201.003716792911	215.486644252116
1	A	338.52863335982	2.64332002754888
1	A	75.8147962298244	57.5097667967991
1	A	117.451033713296	102.877924561946
1	A	334.757505655289	330.49051950854
1	A	334.385392405093	111.348686132235
1	A	141.300883814692	145.343357714519
1	A	222.296530874446	228.764971032538
1	A	272.99971902743	203.885658016428
1	A	203.378857970238	50.4363368544728
1	A	35.8303854335099	344.435282275182
1	A	97.8211026359349	97.4463491171079
1	A	261.833983054385	212.659703128603
1	A	262.72242648527	258.284339360122
1	A	138.385800300166	137.925242976801
1	A	134.768200144172	143.924049401453
1	A	279.680098034441	196.894687984608
1	A	330.112040089443	356.619725289197
1	A	245.049996525049	215.503366319463
1	A	270.244702454656	211.400907911764
1	A	98.6566834151745	127.087593745565
1	A	205.709517141804	151.677434454601
1	A	303.973536137491	351.599043438307
1	A	154.056003559381	162.019364420465
1	A	41.8413639441133	64.180462850833
1	A	104.130057301372	125.553508030341
1	A	237.971246615052	218.266758913825
1	A	304.129223702475	281.54545161842
1	A	281.170039409772	293.440568743517
1	A	99.4395178835839	96.0404173436746
1	A	116.352680101991	96.7115203756839
1	A	0.384548474103212	9.58853376548153
1	A	1.27326657995582	22.9749771679748
1	A	114.517295602709	125.017651421843
1	A	306.408302653581	353.420172868412
1	A	65.820851912722	86.147279401489
1	A	63.055614028126	30.1700905803591
1	A	228.05608456023	233.56469499005
1	A	329.508500732481	338.938115554651
1	A	24.3349260929972	199.493340253434
1	A	5.6983454246074	20.5927242153058
1	A	85.6205375678837	52.1332913413002
1	A	242.042504372075	227.706857496126
1	A	110.133534008637	100.813925022961
1	A	327.658109106123	319.114214497905
1	A	21.4457912743092	4.42866229820869
1	A	153.29479557462	148.901366456817
1	A	302.875936394557	318.892288615942
1	A	79.0645313356072	87.6118855587702
1	A	213.026638571173	223.502716080354
1	A	282.303266767412	4.72586593612831
1	A	193.678284287453	198.965593280813
1	A	241.915142694488	253.911724551377
1	A	148.312893658876	135.158667128846
1	A	91.0452956613153	94.1281003113671
1	A	19.8850751202554	168.576891672323
