pnum	cond	study	response
1	1	186.733356909826	200.133760216123
1	1	327.326030340046	138.909638235345
1	1	230.135660050437	233.363210321639
1	1	64.9187858775258	62.7146272416116
1	1	162.610211251304	155.265061622674
1	1	79.3234204966575	85.4109594767827
1	1	174.817642774433	166.905992619505
1	1	82.6856729295105	237.300549605861
1	1	58.7736033741385	62.3606286185669
1	1	122.804357791319	112.107049731633
1	1	119.537958959118	166.670856848359
1	1	108.862148327753	24.6213394962251
1	1	170.315300300717	171.540552051364
1	1	175.00033037737	178.017008762657
1	1	301.292677111924	322.259130920799
1	1	241.699303071946	236.250172510261
1	1	115.927874436602	119.697762675198
1	1	156.913381693885	169.453408948664
1	1	147.94236802496	159.837378258564
1	1	57.0623332355171	285.327082760632
1	1	71.5145353227854	101.349942758466
1	1	289.31365923956	309.737313555834
1	1	190.481532197446	2.50951800495386
1	1	330.343107953668	327.387410326757
1	1	140.991888223216	149.307553076254
1	1	67.247708234936	267.275429433212
1	1	125.852567888796	124.029074770492
1	1	50.6837457418442	307.904247902334
1	1	173.366700801998	161.506148060115
1	1	313.141733324155	328.319861109509
1	1	73.5955894645303	320.123223569244
1	1	81.3790758792311	92.0758129262507
1	1	70.7554835826159	81.5014492226139
1	1	74.7458794433624	69.176967558821
1	1	197.012902842835	189.121977880469
1	1	325.271794935688	330.379429219351
1	1	220.190523052588	24.7658179420978
1	1	193.544587567449	199.396328627438
1	1	350.352696496993	352.035951300358
1	1	335.658267131075	81.5308698825538
1	1	45.7319791149348	295.93456688337
1	1	278.793349675834	269.22190759915
1	1	33.5031783487648	22.2367514838914
1	1	352.351997494698	350.398970516744
1	1	320.555707812309	334.831356935338
1	1	183.572693103924	169.601861825952
1	1	105.008187554777	25.9528988599777
1	1	112.137582767755	105.554893165827
1	1	161.950679272413	182.42208600385
1	1	132.323564942926	152.358877324311
1	1	271.506613986567	269.970247704786
1	1	6.78780390881002	93.7100918591022
1	1	273.476599529386	276.310160106498
1	1	350.891965096816	202.448986144736
1	1	283.886149367318	275.117837401137
1	1	228.33183567971	231.124314344075
1	1	115.820657908916	92.888439735633
1	1	135.042232470587	125.076822644562
1	1	67.7514047082514	148.257691534236
1	1	215.535925822333	115.820572497323
1	1	18.5230104066432	19.6536854507072
1	1	37.3163811955601	289.919353667647
1	1	256.687393337488	245.343271384374
1	1	236.020716978237	234.864562098968
1	1	134.01111446321	123.954163446183
1	1	325.849432032555	322.253923658567
1	1	214.332478484139	195.274107760294
1	1	304.001360451803	299.374319537612
1	1	310.043356614187	289.935389293099
1	1	96.8657431192696	92.7730039393744
1	1	349.827728429809	253.098087469116
1	1	358.326867772266	11.2778030134839
1	1	285.073262471706	291.938096937553
1	1	137.347226925194	134.919343708334
1	1	248.277847655118	271.072272491818
1	1	177.436865055934	187.830086565651
1	1	166.355542810634	10.5188946146518
1	1	242.889506751671	240.555533434338
1	1	314.136948958039	319.189998989786
1	1	350.379523532465	336.616813038494
