pnum	cond	study	response
1	1	81.6860852530226	111.779341567308
1	1	70.1877204095945	67.8189223927053
1	1	178.511895979755	170.509469923107
1	1	38.8701747357845	39.4660798990924
1	1	18.1710764626041	5.60567078465693
1	1	167.900531790219	179.37549972441
1	1	98.0976973520592	70.3132441034541
1	1	78.2254603737965	82.8876870907573
1	1	23.7846901500598	49.4860275182873
1	1	69.9644581507891	62.6380965285215
1	1	78.0448530754074	143.964617480524
1	1	88.3630058448762	79.2400267207995
1	1	28.5320660797879	4.63815625291318
1	1	112.051221923903	63.4372692368925
1	1	175.950465453789	4.33833070220067
1	1	162.829310260713	176.963052878969
1	1	7.43674137163907	18.9463354603889
1	1	115.724588055164	114.56681215622
1	1	174.561687363312	174.214757869277
1	1	26.8017710745335	33.8840451138094
1	1	60.8294638199732	69.803376305948
1	1	14.947221823968	15.9491465397332
1	1	91.3267731713131	74.5368305454031
1	1	46.7246451415122	51.190717956334
1	1	177.786093363538	172.709610402508
1	1	52.3346730088815	59.2660367237711
1	1	105.129209118895	109.105330148394
1	1	162.952792039141	159.423913775097
1	1	142.056469218805	128.340309334625
1	1	79.7603334020823	86.039943753572
1	1	68.6453911336139	115.335257370025
1	1	178.610680187121	66.4702302217484
1	1	29.2546110693365	26.4584463630613
1	1	104.849562887102	107.856520254129
1	1	13.5742740053684	123.560884315521
1	1	20.4813814396039	4.47726830374449
1	1	98.0681778816506	151.288209613413
1	1	13.256331612356	11.8644140947278
1	1	117.284839726053	114.098078271626
1	1	147.414076197892	78.373691230081
1	1	53.7429494597018	58.7759903180806
1	1	138.961126171052	140.496189672808
1	1	51.5318369306624	53.8540987500959
1	1	8.99640823714435	178.065404067747
1	1	83.5860303137451	71.4602610621651
1	1	45.8786387834698	8.81856977473944
1	1	179.903293750249	142.325654458255
1	1	95.232489220798	93.5860100875245
1	1	131.56464106869	133.892510817314
1	1	58.4700084524229	58.5509001187166
1	1	129.745867783204	139.804558600348
1	1	83.2927267765626	101.162796607241
1	1	1.59697220195085	0.707834926067469
1	1	7.66337076667696	29.4152729017723
1	1	93.8892365992069	91.8510206780553
1	1	5.02320831175894	2.18132851861332
1	1	170.764835807495	165.399076059307
1	1	160.560940741561	37.293903445825
1	1	86.4475938258693	2.89349324069917
1	1	73.0796767864376	105.31487736851
1	1	144.415618563071	140.412033913639
1	1	80.2712299721316	2.43360708933324
1	1	93.1241095298901	88.3425264246762
1	1	107.059169397689	101.911410043154
1	1	17.7366764098406	101.09501236584
1	1	48.5703364480287	130.818628091365
1	1	83.9804279850796	71.9972119526938
1	1	26.6963373776525	150.493179811165
1	1	160.320620681159	171.250229046677
1	1	122.469380479306	132.280162384366
1	1	10.9795710956678	11.4011680655289
1	1	58.362324424088	61.3859974281365
1	1	40.1276267180219	96.8016027007252
1	1	39.9097335711122	39.3451207820785
1	1	45.7982786698267	77.4610171839595
1	1	73.1579409632832	70.3130401780017
1	1	19.1518557351083	17.0289073932449
1	1	35.2883463632315	42.6734235559386
1	1	72.4593834299594	84.2964401628389
1	1	27.5719118630514	13.2071975856156
1	1	61.2468241341412	55.0616646564693
1	1	21.2779532186687	13.0635350367769
1	1	53.6155461659655	144.91851745639
1	1	173.888578545302	170.556600246786
1	1	115.645901472308	102.725541960242
1	1	174.251676178537	0.0821579150977938
1	1	53.5532506043091	21.5661550685763
1	1	58.7070047529414	74.4963836270598
1	1	20.701028960757	29.559193039785
1	1	154.490242595784	148.369747232095
1	1	90.2805827418342	80.5437355326832
1	1	20.9334449283779	11.2464637175073
1	1	148.426978779025	102.220473848283
1	1	57.1882149204612	57.3884958447888
1	1	148.636406455189	72.814665902406
1	1	143.455174835399	146.479388589542
1	1	37.317662704736	31.6674613542234
1	1	154.891181588173	142.914940501623
1	1	124.896802646108	131.052896142134
1	1	47.7495132666081	42.0386910968285
1	2	175.179548794404	165.056115985489
1	2	37.723583271727	43.1381925136304
1	2	159.279517438263	171.242628889158
1	2	43.4762112004682	28.1873158410592
1	2	106.661665225402	172.431635423563
1	2	96.6600025165826	25.6871450459585
1	2	150.13252931647	108.379469644278
1	2	28.3221035124734	82.4791384767741
1	2	69.0317824948579	151.506157242693
1	2	88.6724879639223	137.669642949477
1	2	61.8050666805357	62.811647989434
1	2	67.4220664473251	77.7743619717281
1	2	33.4651746740565	0.369683587923646
1	2	122.251324639656	75.2525055594742
1	2	51.1196176987141	46.6067981394008
1	2	56.2857932411134	29.1253457073566
1	2	66.4030621340498	54.6155360890355
1	2	0.345431850291789	158.655451756706
1	2	161.507638483308	165.957492389716
1	2	67.7590207988396	14.4821492023766
1	2	170.574561827816	4.96406765654683
1	2	146.205195039511	156.730043805822
1	2	16.2160111684352	171.543370401487
1	2	142.091573257931	70.4176545375958
1	2	172.557277805172	173.99909821339
1	2	94.0379063319415	66.5917056252659
1	2	157.41977642756	140.895815561526
1	2	73.7177739338949	74.1629822831601
1	2	146.806793692522	112.903001024388
1	2	73.8176757004112	123.064441122115
1	2	101.828888389282	177.521386407316
1	2	1.37194199021906	8.52504157628542
1	2	150.899159512483	125.342004415579
1	2	7.36114712432027	30.1481513609123
1	2	44.3233920726925	23.7841672532739
1	2	74.808666142635	135.99641747307
1	2	35.7829786045477	24.5319656752299
1	2	102.631307216361	94.552413516746
1	2	103.549207295291	2.87463886197656
1	2	20.9797519259155	158.033390119672
1	2	89.2972316918895	87.5399988007106
1	2	68.0393570708111	121.051529883407
1	2	16.6123665170744	122.218768321909
1	2	173.276055883616	8.45511000137776
1	2	136.470848280005	155.99490973383
1	2	54.1588654462248	135.364640490152
1	2	41.8169635115191	127.580379000865
1	2	158.929476714693	174.77336752233
1	2	125.271809035912	97.1091835061912
1	2	90.4187891352922	95.4957303705561
1	2	57.278110915795	148.419813760556
1	2	45.7267952430993	68.44345130492
1	2	126.888458174653	137.829848821275
1	2	91.9565392518416	18.0803095037118
1	2	15.8575680898502	9.22083905898035
1	2	75.6124674389139	70.2121058588961
1	2	91.0117489378899	95.7844206131995
1	2	106.654301555827	138.950140345842
1	2	171.510132132098	178.556046735496
1	2	8.65097403991967	155.878866459243
1	2	62.5110271945596	76.2148119555786
1	2	0.200187969021499	15.7005752529949
1	2	74.1487692156807	79.5954741548179
1	2	170.272462028079	149.834061241127
1	2	19.970043185167	51.3162760902196
1	2	0.70276026148349	54.7354872012511
1	2	102.238771668635	84.5976611772804
1	2	66.0281935427338	50.4930329561089
1	2	32.2569359466434	52.7629696140279
1	2	125.252226814628	127.946588238884
1	2	47.611335623078	48.5151011468593
1	2	176.489963424392	163.525182026543
1	2	50.6888251751661	168.899154667743
1	2	4.47984925936908	16.376345179675
1	2	131.553467824124	120.985843087547
1	2	125.781250381842	87.9075390519574
1	2	103.574535730295	92.5619509029189
1	2	88.380880379118	97.016411642544
1	2	157.471990068443	158.383494051544
1	2	70.8624548139051	87.7069047087956
1	2	105.41375130415	2.21873067319393
1	2	9.89326772745699	75.5363147892058
1	2	148.098447904922	56.0124569898471
1	2	2.93896213173866	154.749559485354
1	2	150.295707704499	155.936477310984
1	2	123.317684610374	70.3889204515144
1	2	88.9774063043296	97.8623207049543
1	2	11.2012610770762	86.9644928444177
1	2	75.5858168005943	99.8750565340742
1	2	31.6291710454971	14.6208013431933
1	2	102.690146751702	137.741819140501
1	2	62.6985796960071	153.955730767921
1	2	24.078775383532	37.2248912975192
1	2	133.895855331793	158.085321583785
1	2	86.9553396385163	81.4647210761905
1	2	160.206822222099	1.1928144749254
1	2	171.306150387973	11.7559957131743
1	2	154.370467085391	146.275075498409
1	2	110.097618475556	134.09644106403
1	2	130.608121370897	40.7347819441929
2	1	67.1964728878811	76.0672539984807
2	1	0.69568392354995	177.3183473369
2	1	81.0959144448861	77.5447839125991
2	1	175.421051289886	157.546421787702
2	1	138.691591783427	173.629735568538
2	1	108.439318235032	121.606018580801
2	1	48.7920522876084	37.3731477973066
2	1	95.5790966749191	92.7750933391655
2	1	46.9635355845094	138.478199047968
2	1	139.543619742617	111.492877579294
2	1	75.1059776125476	86.0995761297421
2	1	146.560427471995	146.886858539457
2	1	159.549303827807	167.177251960609
2	1	76.1040339572355	66.4352011628631
2	1	24.6800621459261	19.9990964284072
2	1	125.228162077256	129.537958888344
2	1	39.6576275071129	156.822796161287
2	1	6.75299218855798	22.1392518214759
2	1	48.214066629298	53.647129186378
2	1	53.9273709850386	52.544258617638
2	1	134.888359210454	51.9079260108992
2	1	155.456142900512	143.758779744365
2	1	174.573366539553	171.980628371215
2	1	30.9334572823718	31.9186878890274
2	1	132.650067186914	134.588749258594
2	1	85.6863345438614	113.661004398018
2	1	77.8487355262041	84.9542961809809
2	1	111.808075192384	176.73487261869
2	1	12.899988074787	18.7856428866922
2	1	159.013273408636	167.85369246767
2	1	92.8607526468113	96.4860254986298
2	1	110.307287215255	140.403271999527
2	1	17.4691323470324	20.9014962499651
2	1	85.404016287066	167.918204194866
2	1	90.4530021781102	75.9047631677692
2	1	92.5930386828259	91.7058738304837
2	1	19.5208144560456	34.5767855225131
2	1	16.1194689525291	24.4246954971173
2	1	128.96283462178	24.7786212153733
2	1	85.8989480137825	148.942143539898
2	1	131.37545271311	130.416502994537
2	1	85.316605316475	88.0699879442077
2	1	10.828675380908	21.9154048798377
2	1	127.761874152347	131.16958057792
2	1	152.30158355087	94.071519523859
2	1	60.937358988449	69.0309940927855
2	1	103.328145202249	175.197838945314
2	1	67.4981614714488	77.0246255494908
2	1	57.0829727500677	117.149029970169
2	1	92.2452736459672	73.096985063916
2	1	125.436539584771	125.573266572319
2	1	62.108243429102	60.9417219027123
2	1	154.870772995055	139.495830812956
2	1	41.3839682657272	32.6359761160065
2	1	46.0289636068046	45.6821140200883
2	1	147.151303491555	154.74410027011
2	1	105.510306302458	96.3000771037456
2	1	165.978132700548	170.905759746729
2	1	53.2001195568591	49.9105181984173
2	1	165.480323382653	161.737794163258
2	1	164.521977142431	163.59704996137
2	1	25.4854323668405	94.1496691200882
2	1	38.0167466215789	25.3870983607106
2	1	99.7799525270239	96.748852869529
2	1	32.1106736641377	25.6064814704794
2	1	45.5578046757728	154.688546103425
2	1	101.227613780648	87.8127622324973
2	1	39.1946589946747	46.3878702682743
2	1	95.8727449178696	16.7907476658002
2	1	127.617387534119	130.14965427047
2	1	39.1074777301401	41.6530128630603
2	1	92.4293041974306	87.173668199829
2	1	36.1527314269915	99.3401940912008
2	1	157.931935521774	160.347192588906
2	1	157.686012703925	155.956972538968
2	1	149.310666862875	135.172709696737
2	1	115.248731905594	120.635789566836
2	1	46.2531174486503	48.5617665357793
2	1	43.9604108221829	59.7344378595146
2	1	7.08489355165511	6.54185360868058
2	1	9.83622355386615	178.039371414813
2	1	3.29355401918292	170.808389235027
2	1	32.733513568528	34.6796842624524
2	1	100.060825450346	167.001412077807
2	1	157.74669395294	165.575220767394
2	1	44.3287641182542	49.1132475913943
2	1	75.3498023143038	70.0884164089708
2	1	135.435745222494	18.8478811969981
2	1	153.510820311494	167.869549329466
2	1	31.6494736075401	31.3769577032226
2	1	162.226774049923	102.02593524009
2	1	108.22011906188	105.985691583425
2	1	8.08316782582551	8.71641370597478
2	1	112.245055236854	129.125855070977
2	1	115.313410358503	106.08406392192
2	1	133.260395214893	127.705327989296
2	1	168.040622561239	168.673222076318
2	1	45.7146336464211	39.2521632509306
2	1	138.248012876138	134.627288746554
2	1	28.1060851039365	7.37506197331881
2	2	74.149584020488	120.371679794043
2	2	169.993072743528	145.936186524984
2	2	159.805975724012	48.8735913159326
2	2	36.2917117634788	39.4337656907737
2	2	177.427588552237	86.823119726032
2	2	55.3873741300777	49.4983723739813
2	2	105.551034347154	99.7735190643358
2	2	85.7158423634246	46.1587158812202
2	2	126.258027325384	125.833208609968
2	2	144.693016223609	172.753913104534
2	2	142.429927093908	123.261975270645
2	2	145.561950732954	7.70311142317951
2	2	120.092279026285	136.514002160123
2	2	65.8254532841966	82.6540931467576
2	2	169.29796859622	174.977363497175
2	2	14.9168179789558	106.432813410647
2	2	0.554054612293839	116.089855972677
2	2	132.789009930566	172.825402314775
2	2	154.98133092653	160.093016895904
2	2	73.0019474588335	30.8650383213535
2	2	102.199176060967	83.6145228333771
2	2	68.4608072927222	66.5594034074512
2	2	135.949394619092	131.200093740307
2	2	62.6183736417443	54.7479669330642
2	2	151.21016328223	141.415048940107
2	2	58.7384090619162	49.9283580791223
2	2	71.4096336672083	76.7111531831324
2	2	126.131328446791	88.6846105201922
2	2	30.4770230082795	46.6357136222934
2	2	18.4565160563216	175.996481117355
2	2	5.19724746700376	76.3270437531173
2	2	174.122399822809	159.639518167824
2	2	132.345224115998	128.008211532884
2	2	93.3575032884255	75.9969030476049
2	2	130.952411480248	24.5754088042304
2	2	112.257526586764	133.272524289787
2	2	144.390701344237	133.203815433259
2	2	92.1831839019433	75.5259648758566
2	2	150.551456543617	125.630060859155
2	2	169.143707631156	7.76479606982321
2	2	58.1184630095959	52.4111503771284
2	2	24.6143590053543	21.0904466844793
2	2	38.4805959882215	22.3818744363584
2	2	177.796055548824	103.597079529427
2	2	3.76903206110001	171.076202204993
2	2	92.6457975665107	153.148009381257
2	2	38.230310138315	20.3293146472424
2	2	174.613643595949	179.951598520884
2	2	23.5911357030272	9.77326003197276
2	2	78.6062603350729	61.092717175783
2	2	69.3793959449977	25.6193133210763
2	2	66.0818623239174	72.5187940399269
2	2	74.6181388199329	53.8225158071145
2	2	113.958967267536	26.6557833831757
2	2	167.58732592687	161.304399361943
2	2	78.1389691494405	64.7395371967607
2	2	143.433967949823	134.194318894297
2	2	123.880031607114	95.4167925480861
2	2	80.9971816604957	62.1134092798457
2	2	3.63087000790983	170.930929417206
2	2	78.6399965314195	127.946816193871
2	2	155.50741512794	161.153949180765
2	2	70.663502337411	133.728339350782
2	2	124.876700663008	125.873311808022
2	2	148.82517747581	148.123456377084
2	2	3.31816705875099	93.1386732123792
2	2	38.8829315733165	151.808366300538
2	2	173.955148458481	157.766097033657
2	2	2.7658201334998	35.2673337718567
2	2	11.2356031592935	66.4663751749322
2	2	61.9921254459769	123.615128430538
2	2	52.5852212961763	131.915840297006
2	2	81.7821528017521	88.3421213324602
2	2	27.1054415591061	19.0828056168234
2	2	52.4730105791241	154.819002128206
2	2	48.5040746536106	50.105791207804
2	2	54.0434692706913	75.7594332330743
2	2	73.2549181999639	115.724406461231
2	2	36.1082329927012	51.3850832171738
2	2	115.419689705595	89.3774024583399
2	2	35.18003964331	110.254064602777
2	2	53.5803755745292	14.397183819674
2	2	157.161040864885	148.607566859275
2	2	129.722493588924	152.508829920671
2	2	103.637191462331	119.844619817428
2	2	35.7083390979096	40.1743580494076
2	2	111.07428080868	167.655248888768
2	2	22.7921415539458	92.0752795552835
2	2	95.9624915057793	161.393754528835
2	2	165.820912797935	79.0989360306412
2	2	144.052934241481	134.609072766581
2	2	25.5663383938372	32.8573702231593
2	2	122.56414137315	155.96702396404
2	2	130.714053078555	115.364209936963
2	2	122.837607837282	135.445835014065
2	2	117.464884137735	129.824618319981
2	2	47.470623627305	7.78042836114764
2	2	171.217744485475	59.9674487904224
2	2	135.772659801878	152.333730338724
2	2	42.0940419891849	85.8172569796443
3	1	27.1721429005265	29.272612744662
3	1	107.954803034663	106.588180219357
3	1	24.659439730458	35.7824811947223
3	1	21.4837663667277	18.1072517773008
3	1	30.1816540863365	15.956585034049
3	1	73.6455890676007	35.013463399373
3	1	145.245437999256	158.202179496432
3	1	124.755030213855	168.247297997586
3	1	112.591861383989	109.56247885302
3	1	83.5259689483792	74.751785649648
3	1	103.436392368749	104.894353443743
3	1	56.4148350711912	55.4821110015451
3	1	89.8144288128242	87.3502186825499
3	1	44.5094352448359	39.1157194665735
3	1	149.848255310208	160.104894191776
3	1	32.7101187966764	41.5998830862912
3	1	76.2869185768068	73.2562643413006
3	1	120.995293809101	124.755923230355
3	1	125.727894119918	119.091305194846
3	1	149.521136954427	148.682204857305
3	1	34.0001746220514	42.8665739670396
3	1	137.189560225233	133.154572058873
3	1	172.530958377756	171.271334517355
3	1	13.7528014183044	10.4639938190912
3	1	91.0395340668038	100.101670928653
3	1	159.69286730513	138.123495262116
3	1	78.3107070531696	80.3293379865286
3	1	142.432455159724	148.486397380541
3	1	171.094100307673	171.828985879546
3	1	73.716912609525	86.1363220102193
3	1	170.530837462284	170.149075883338
3	1	149.710884592496	159.398264952521
3	1	147.656523459591	31.379235223867
3	1	54.6291456185281	69.1651168292631
3	1	173.283420600928	166.527564511322
3	1	77.0448066992685	79.3086842755269
3	1	112.322396482341	101.680430081196
3	1	81.7196011729538	73.8866078620602
3	1	61.3017679285258	55.7295035232907
3	1	124.616721351631	122.264969976125
3	1	139.926157775335	141.496825804934
3	1	128.673574556597	41.4856272144243
3	1	34.5599773339927	122.73867267184
3	1	36.3494938798249	33.2661161316472
3	1	61.1118184123188	64.5890993905234
3	1	96.2045544572175	102.878160167425
3	1	119.731298787519	123.957024640439
3	1	1.70886746607721	174.506822724146
3	1	112.608459438197	100.948177883316
3	1	83.4602893190458	87.3805775288026
