pnum	cond	study	response
1	1	113.165896106511	77.5021775803493
1	1	51.2683293409646	229.260603273287
1	1	113.921080352738	99.2667321761494
1	1	334.70686445944	266.839652946219
1	1	40.0413623917848	355.490512137649
1	1	284.955133711919	330.186388387537
1	1	82.3319372534752	345.98164354451
1	1	70.9222257044166	46.1245946559229
1	1	309.615307403728	295.926085947083
1	1	240.148289976642	298.063648492098
1	1	230.906110424548	248.725343501469
1	1	37.1158621832728	51.8012685995671
1	1	244.357902109623	185.509925186634
1	1	24.1822039615363	282.271616952494
1	1	306.799079384655	215.754385627806
1	1	8.50033619441092	3.96501639194715
1	1	129.253549072891	272.025718996301
1	1	99.9349368922412	190.307755563408
1	1	79.9844090826809	74.6123259530108
1	1	353.650948153809	338.186634991822
1	1	316.732296058908	350.401316007274
1	1	35.0017798226327	216.844804594293
1	1	192.969558415934	164.865695396438
1	1	307.990091750398	309.793812551556
1	1	17.5200343038887	323.776273833952
1	1	316.414411040023	116.475221766159
1	1	336.264328267425	59.3876545596868
1	1	94.6859664190561	90.4960940737378
1	1	342.988843442872	339.337572834414
1	1	212.824482908472	280.800029765815
1	1	230.456524332985	230.678872212805
1	1	191.819936307147	176.965490169825
1	1	86.5756826754659	102.344473489005
1	1	28.2187743857503	5.69175310941052
1	1	66.5296979807317	52.4215235570984
1	1	349.851164398715	226.641236906871
1	1	283.265365920961	271.929006873806
1	1	147.82293244265	157.800141578041
1	1	51.6318535711616	133.655846239999
1	1	254.549346193671	250.344422729686
1	1	245.302497586235	119.757917784154
1	1	11.9691635202616	51.307973396033
1	1	317.200703546405	350.204980229343
1	1	298.970739226788	314.071608184212
1	1	136.287349183112	116.9035232831
1	1	160.030642580241	182.869615629315
1	1	176.968154981732	224.842336820439
1	1	353.660149974748	9.61158871978057
1	1	293.873986797407	18.3029217459261
1	1	7.05945334397256	299.613351747394
1	1	71.6611191350967	216.588067905977
1	1	15.0530434772372	349.188070476338
1	1	22.3243949376047	9.82012167756032
1	1	293.422767408192	276.754718280576
1	1	172.809569444507	321.611644970253
1	1	65.4700706060976	81.1204610742897
1	1	183.445363361388	178.539434062357
1	1	328.805692736059	324.933885074899
1	1	357.260454744101	340.626247528791
1	1	103.727530231699	292.986581129953
1	1	308.532803636044	328.086095284671
1	1	238.643939942122	244.206318219423
1	1	301.450280779973	276.408747402385
1	1	20.5059275496751	9.34746042533076
1	1	37.4747788812965	267.829556046054
1	1	286.392372613773	280.236579193201
1	1	329.986780928448	184.603958297521
1	1	286.692876582965	222.783596981317
1	1	293.337809527293	289.12330560189
1	1	154.418259356171	101.391164138769
1	1	183.173692217097	182.021291088313
1	1	109.362585581839	47.145679956302
1	1	255.037776287645	267.499499637823
1	1	343.384672198445	327.299691114091
1	1	359.391796197742	258.471458712593
1	1	85.373437134549	126.741476180032
1	1	191.64428640157	83.0015105009079
1	1	247.566751968116	182.871014568955
1	1	222.341142548248	245.822834151344
1	1	343.796870307997	353.76258812309
1	1	286.827537138015	301.76706399199
1	1	68.1168573629111	357.534856377169
1	1	264.624142264947	237.936366828068
1	1	289.928233288229	304.759542096294
1	1	349.966848408803	115.395115977153
1	1	40.5325772054493	225.894271368161
1	1	131.641049031168	159.162032282996
1	1	15.7546726427972	317.289342517841
1	1	171.393520664424	150.014951052206
1	1	39.2517016176134	23.1573966415866
1	1	240.268562240526	234.368362239907
1	1	50.3844528738409	70.0317045945348
1	1	297.905789678916	290.387552749447
1	1	352.649322291836	349.488294846673
1	1	298.819209169596	299.567791683285
1	1	89.5769065897912	93.5732746851088
1	1	339.650702392682	119.786537457258
1	1	88.9347034413368	171.98946962133
1	1	22.6298184972256	1.34094824125019
1	1	178.799700485542	183.177427553833
1	2	213.514511939138	173.889923002571
1	2	219.227273901924	35.6564636249095
1	2	117.046279320493	129.528655758506
1	2	327.918147509918	17.3603475953919
1	2	54.5671819802374	45.5229535586937
1	2	154.691779129207	69.0777303278446
1	2	64.2558137141168	83.425558777526
1	2	346.721006361768	359.527247947457
1	2	31.6424314677715	37.3805647836265
1	2	184.342535370961	219.668908063946
1	2	174.846636699513	136.000689358515
1	2	81.6896954644471	94.2499895812105
1	2	195.449697934091	194.98764673227
1	2	154.830733314157	91.8036125535541
1	2	85.8007018826902	60.788976882619
1	2	271.037638876587	243.085952578112
1	2	64.220526907593	193.370476830751
1	2	174.978445228189	169.933130718448
1	2	317.941263131797	15.2583042997867
1	2	242.698127366602	252.682914438276
1	2	95.6130296364427	297.055627154186
1	2	225.04683916457	8.62158956006169
1	2	106.472002370283	150.317185660824
1	2	143.308090539649	2.67531020566821
1	2	152.605207599699	108.825440434819
1	2	145.795791288838	120.980798754491
1	2	207.331438204274	210.647723863306
1	2	222.484882548451	248.567284757032
1	2	328.812638316303	328.750105693147
1	2	13.224896332249	6.14975460005955
1	2	306.695890948176	316.246770956292
1	2	121.032924195752	264.259026898071
1	2	49.0315680205822	182.114436160773
1	2	138.323233667761	115.479425003727
1	2	265.928757330403	52.1628421079367
1	2	4.12291207350791	326.116847184888
1	2	316.075409576297	11.8866622246797
1	2	355.65194087103	139.963441779837
1	2	201.920508490875	179.558145208284
1	2	98.3492232207209	100.668521285169
1	2	1.36641047894955	24.5198890890948
1	2	249.735187953338	295.504857301712
1	2	262.711450634524	247.296582742914
1	2	177.854304201901	185.005055559706
1	2	114.875748865306	86.5894673286189
1	2	225.187196731567	345.392676461488
1	2	68.27905934304	65.8893538065857
1	2	80.8001339714974	70.1045555658687
1	2	326.351720346138	173.220994407311
1	2	292.08905691281	301.31174290126
1	2	89.3422257062048	89.4014130905271
1	2	355.986437480897	340.233858386055
1	2	310.197876663879	323.061971753684
